Date,Close,Open,High,Low,Return,Return%,Log Return,Log Return-3d,Log Return-5d,SMA-5d,SMA-8d,SMA-13d,SMA-21d,EMA-5d,EMA-8d,EMA-12d,EMA-26d,RSI-14d,RSI-21d,UpperBollingerBand,LowerBollingerBand,MACD,Stoc%K,TR,ATR,Gain,Loss,,,,,
2/25/2025,5955.25,5982.73,5992.65,5908.49,0.81,0.000136014,-0.091514981,0.124938737,-2.248218561,5892.541667,5856.288889,5760.927857,5736.587727,5907.631007,5867.527788,5823.126702,5726.136697,63.71049051,59.11467123,6028.086019,5756.997314,96.99000502,61.81050409,36.59,88.8,0,0.81,,,,,
2/24/2025,5983.25,6026.69,6043.65,5977.83,-28,-0.004679731,-1.447158031,-2.085219201,-2.125578849,5926.725,5879.961111,5785.521429,5748.908182,5932.837338,5893.243835,5847.761056,5745.182127,66.98769501,57.96551618,6024.629433,5828.820567,102.5789287,17.25519196,88.4,105.236,28,0,,,,,
2/21/2025,6013.13,6114.1,6114.82,6008.56,-29.88,-0.004969126,-1.475380593,-1.756407873,-1.768119894,5953.96,5910.473333,5820.636429,5759.657273,5959.601559,5919.885205,5873.202432,5765.030118,76.54854353,59.31817492,6037.386442,5870.533558,108.1723142,30.64055056,131.57,81.568,29.88,0,,,,,
2/20/2025,6117.52,6134.5,6134.5,6084.59,-104.39,-0.017064104,-2.018658898,-2.210238236,-2.408155134,5981.13,5941.016667,5857.652143,5775.564091,6012.241039,5963.804048,5910.78975,5791.140479,77.20372081,67.01789685,6082.721027,5879.538973,119.6492707,83.44934742,121.37,78.76,104.39,0,,,,,
2/19/2025,6144.15,6117.76,6147.43,6111.15,-26.63,-0.004334204,-1.425371166,-2.206556044,-2.274365706,6028.226667,5981.683333,5898.515,5797.227273,6056.210693,6003.880926,5946.691327,5817.289333,80.0500063,67.90428429,6148.460063,5907.99327,129.4019942,100,29.91,63.892,26.63,0,,,,,
2/18/2025,6129.58,6121.6,6129.63,6099.51,14.57,0.002376998,1.163459552,-2.066139493,-2.24137213,6057.146667,6012.778889,5935.302143,5818.440455,6080.667128,6031.814054,5974.828046,5840.421975,77.87025412,66.87367678,6206.669419,5907.623914,134.4060712,50.64363144,22.55,48.386,0,14.57,,,,,
2/14/2025,6114.63,6115.52,6127.47,6107.62,14.95,0.002444956,1.174641193,0.460897843,-2.118529258,6083.71,6030.571111,5959.904286,5838.410455,6091.988086,6050.217597,5996.336039,5860.73368,71.98667126,69.22266565,6215.718198,5951.701802,135.6023585,67.97569972,14.06,42.11,0,14.95,,,,,
2/13/2025,6115.07,6060.59,6116.91,6050.95,-0.44,-7.19534E-05,0.356547324,1.463594402,-2.008344629,6105.68,6058.737778,5986.800714,5861.156364,6099.682057,6064.629242,6014.602802,5879.573408,75.03557039,67.73348382,6198.714648,6012.645352,135.0293944,81.30395568,54.04,40.99,0.44,0,,,,,
2/12/2025,6051.97,6025.08,6063,6003,63.1,0.010426357,1.800029359,1.889917683,1.816572696,6112.153333,6069.394444,6001.753571,5878.285909,6083.778038,6061.816077,6020.351602,5892.343526,64.72110489,66.29476791,6134.895551,6089.411115,128.0080761,0,89.99,40.9,0,63.1,,,,,
2/11/2025,6068.5,6049.32,6076.28,6042.34,-16.53,-0.002723902,-1.218272854,1.663983455,1.878808932,6103.983333,6081.977778,6022.492857,5897.811364,6078.685359,6063.301394,6027.759048,5905.392153,71.89437013,73.44575132,6166.965169,6041.001497,122.3668943,47.72114953,24.31,45.056,16.53,0,,,,,
2/10/2025,6066.44,6046.4,6073.38,6044.84,2.06,0.000339573,0.31386722,1.68690427,1.800304578,6091.031667,6091.221111,6037.972857,5922.580455,6074.603572,6063.998862,6033.709963,5917.321623,68.25594717,71.41350985,6151.252836,6030.810497,116.3883399,70.25008684,22.1,45.856,0,2.06,,,,,
2/7/2025,6025.99,6083.13,6101.28,6019.96,40.45,0.00671259,1.606918526,1.414639147,1.947629747,6073.766667,6092.65,6043.079286,5941.975455,6058.399048,6055.552448,6032.522277,5925.371133,56.75415226,70.55834345,6126.498197,6021.035136,107.1511439,0,34.84,40.482,0,40.45,,,,,
2/6/2025,6083.57,6072.22,6084.03,6046.83,-57.58,-0.009464837,-1.760271661,-1.178113252,1.498310554,6068.59,6088.877778,6058.936429,5965.225455,6066.789366,6061.778571,6040.375773,5937.089567,72.47509516,70.95534685,6126.632228,6010.547772,103.2862052,100,58.04,48.288,57.58,0,,,,,
2/5/2025,6061.48,6020.45,6062.86,6007.06,22.09,0.003644324,1.344195716,0.695481676,-0.978180517,6059.658333,6079.692222,6066.466429,5985.54,6065.019577,6061.712222,6043.622577,5946.303674,62.50593148,64.77798523,6098.521553,6020.795113,97.31890327,75.17977528,63.12,57.514,0,22.09,,,,,
2/4/2025,6037.88,5998.14,6042.48,5990.87,23.6,0.003908657,1.372912003,-1.075181855,1.486005186,6057.31,6069.503333,6072.368571,5997.707273,6055.973051,6056.416172,6042.739103,5953.087105,59.29952506,65.31347193,6095.477912,6019.142088,89.65199832,48.66292135,63.34,75.814,0,23.6,,,,,
2/3/2025,5994.57,5969.65,6022.13,5923.93,43.31,0.007224872,1.636588184,1.949390007,1.856547645,6044.988333,6056.163333,6073.177143,6009.345909,6035.505368,6042.672579,6035.328472,5956.159912,51.23155925,58.28787747,6086.207334,6003.769333,79.16856,0,68.23,73.428,0,43.31,,,,,
1/31/2025,6040.53,6096.79,6120.91,6030.93,-45.96,-0.007608604,-1.66238002,1.321184027,-1.162564407,6040.67,6047.881111,6075.134286,6018.341364,6037.180245,6042.19645,6036.128707,5962.409548,52.88020855,64.60717944,6101.477622,5979.862378,73.71915891,60,126.34,63.498,45.96,0,,,,,
1/30/2025,6071.17,6050.75,6086.64,6027.46,-30.64,-0.005046803,-1.486288761,-1.522313795,1.093421685,6048.2,6050.014444,6071.823571,6031.660455,6048.510163,6048.635017,6041.519675,5970.465878,44.23378368,62.91720622,6107.282175,5989.117825,71.05379728,100,46.11,57.876,30.64,0,,,,,
1/29/2025,6039.31,6057.7,6062.83,6012.96,31.86,0.005275437,1.503245771,-1.65069598,1.345765693,6040.823333,6046.771111,6064.335,6040.278182,6045.443442,6046.562791,6041.179725,5975.565443,37.12482193,55.40693894,6093.702669,5987.943998,65.61428264,45.89913398,13.47,63.962,0,31.86,,,,,
1/28/2025,6067.7,6026.97,6074.54,5994.63,-28.39,-0.004678873,-1.453165393,-1.434089638,-1.474507639,6041.86,6046.911111,6059.915,6045.423636,6052.862295,6051.259948,6045.259768,5982.390225,42.65013303,64.31995332,6090.735277,5992.984723,62.86954288,62.29766187,35.23,61.874,28.39,0,,,,,
1/27/2025,6012.28,5969.04,6017.17,5962.92,55.42,0.009217801,1.743666521,1.770041554,-1.248218561,6037.593333,6045.387778,6052.604286,6052.274091,6039.334863,6042.597738,6040.185957,5984.604282,38.90947706,54.12981518,6092.498554,5982.688112,55.58167506,0,98.66,57.636,0,55.42,,,,,
1/24/2025,6101.24,6121.43,6128.18,6088.74,-88.96,-0.014580643,-1.949194774,-1.79190108,-1.783260233,6055.371667,6047.351111,6051.616429,6058.873182,6059.969909,6055.629351,6049.578887,5993.243965,48.74261296,59.49454352,6098.415256,6012.328077,56.33492192,83.58545523,115.9,62.406,88.96,0,,,,,
1/23/2025,6118.71,6076.32,6118.73,6074.67,-17.47,-0.002855177,-1.242292905,-1.707655324,-1.677059177,6068.401667,6053.71,6056.383571,6066.303182,6079.549939,6069.647273,6060.214443,6002.537745,56.61683058,58.93205676,6128.908149,6007.895184,57.67669741,100,24.92,69.81,17.47,0,,,,,
1/22/2025,6086.37,6081.39,6100.81,6076.13,32.34,0.005313512,1.509740016,-1.869759595,-1.672651923,6070.935,6059.097778,6057.66,6070.990455,6081.823293,6073.363435,6064.238375,6008.747542,51.71783977,54.813734,6148.930952,5992.939048,55.49083266,73.50266284,37.32,60.846,0,32.34,,,,,
1/21/2025,6049.24,6014.12,6051.51,6006.88,37.13,0.006137961,1.569724949,1.716003344,1.266231697,6072.59,6065.172222,6056.431429,6072.631818,6070.962195,6068.002672,6061.930932,6011.746983,48.45100865,45.07700294,6145.746976,5999.433024,50.18394908,61.69708331,72.25,44.276,0,37.13,,,,,
1/17/2025,5996.66,5995.4,6014.96,5978.44,52.58,0.008768214,1.720820582,2.086537784,1.19368103,6060.75,6060.297778,6054.336429,6067.138182,6046.194797,6052.148745,6051.88925,6010.629429,47.41508469,39.74952393,6137.250988,5984.249012,41.2598215,39.8040663,53.84,45.718,0,52.58,,,,,
1/16/2025,5937.34,5963.61,5964.69,5930.72,59.32,0.009991006,1.773201142,2.173273701,2.214578954,6048.26,6045.427778,6043.891429,6057.737727,6009.909865,6026.63569,6034.266289,6005.200582,37.15184424,37.42181162,6135.094676,5961.425324,29.06570648,45.76649057,33.05,56.382,0,59.32,,,,,
1/15/2025,5949.91,5905.21,5960.61,5905.21,-12.57,-0.002112637,-1.099335278,1.997080435,2.227372442,6023.038333,6035.494444,6035.922143,6049.570909,5989.90991,6009.585537,6021.288398,6001.104984,40.03038156,39.18876345,6152.099452,5893.977215,20.18341458,70.8613812,32.13,54.11,12.57,0,,,,,
1/14/2025,5842.91,5859.27,5871.92,5805.42,107,0.018312793,2.029383778,2.186815124,2.386427618,5977.071667,6010.517778,6021.995714,6037.22,5940.90994,5972.546529,5993.845568,5989.386837,34.83785675,34.32908011,6091.105303,5863.038031,4.45873102,12.91609018,90.64,54.168,0,107,,,,,
1/13/2025,5836.22,5782.02,5838.61,5773.31,6.69,0.00114629,0.825426118,2.004837061,2.32842038,5935.38,5990.955556,6010.685,6024.545,5906.013293,5942.251744,5969.59548,5978.041145,36.94192931,36.71408338,6072.546936,5798.213064,-8.445664716,7.471311142,60.89,67.728,0,6.69,,,,,
1/10/2025,5827.04,5890.35,5890.35,5807.78,9.18,0.001575414,0.962842681,2.089445858,2.229477059,5898.346667,5960.488889,5995.435714,6014.320909,5879.688862,5916.649135,5947.663868,5966.855875,31.25801071,34.99502859,6024.079041,5772.614292,-19.19200708,0,54.13,77.788,0,9.18,,,,,
1/8/2025,5918.25,5910.66,5927.89,5874.78,-91.21,-0.01541165,-1.960042456,-1.877025616,1.280805928,5885.278333,5938.215556,5984.512857,6007.491364,5892.542575,5917.004882,5943.138658,5963.25544,37.86580334,41.70965035,5992.100588,5778.456079,-20.11678235,61.48712417,100.85,82.062,91.21,0,,,,,
1/7/2025,5909.03,5993.26,6000.68,5890.68,9.22,0.001560324,0.964730921,-1.862191031,1.611510887,5880.56,5918.511111,5975.207143,6000.336364,5898.038383,5915.232686,5937.891172,5959.238741,39.27701324,43.21986737,5979.820461,5781.299539,-21.34756888,55.27167318,82.43,86.746,0,9.22,,,,,
1/6/2025,5975.38,5982.81,6021.04,5960.01,-66.35,-0.011103896,-1.821840927,-2.171258275,-2.122117536,5884.805,5910.304444,5968.612857,5998.035909,5923.818922,5928.598756,5943.658684,5960.43439,42.84828954,43.79138978,5962.353132,5807.256868,-16.77570568,100,112.01,83.762,66.35,0,,,,,
1/3/2025,5942.47,5891.07,5949.34,5888.66,32.91,0.005538101,1.517327882,-1.384174139,-2.026328939,5901.398333,5904.283333,5963.626429,5991.622273,5930.035948,5931.681255,5943.475809,5959.103694,44.39664168,43.25424267,6011.87189,5790.924776,-15.6278846,69.19404662,84.31,75.83,0,32.91,,,,,
1/2/2025,5868.55,5903.26,5935.09,5829.53,73.92,0.012595956,1.868761958,1.607240504,-1.618152733,5906.786667,5896.64,5947.005714,5982.852727,5909.540632,5917.652087,5931.948762,5952.396013,30.86084653,40.91996182,6005.506102,5808.067232,-20.44725116,0,39.21,71.176,0,73.92,,,,,
12/31/2024,5881.63,5919.74,5929.74,5868.86,-13.08,-0.002223873,-1.116607744,1.971971276,1.56371834,5915.885,5889.053333,5930.071429,5975.750455,5900.237088,5909.647179,5924.207414,5947.154086,30.35791218,43.74085569,5986.905688,5844.864312,-22.94667224,12.78717372,61.19,68.62,13.08,0,,,,,
12/30/2024,5906.94,5920.67,5940.79,5869.16,-25.31,-0.00428479,-1.403292145,1.550595207,0.320146286,5914,5896.167778,5917.255,5971.767273,5902.471392,5909.045583,5921.550889,5944.175265,34.95900884,42.42300493,5992.517753,5835.482247,-22.62437626,22.71060104,59.16,67.54,25.31,0,,,,,
12/27/2024,5970.84,6006.17,6006.17,5932.95,-63.9,-0.010702012,-1.805500858,-2.009833179,0.657055853,5924.301667,5911.125556,5911.655,5968.599545,5925.260928,5922.777676,5929.133829,5946.15043,43.71028817,44.51634766,6002.972973,5845.63036,-17.01660161,56.31588915,99.23,70.29,63.9,0,,,,,
12/26/2024,6037.59,6024.97,6049.75,6007.37,-66.75,-0.011055736,-1.82445127,-2.193013227,-1.978271842,5934.67,5934.52,5914.578571,5967.073182,5962.703952,5948.291526,5945.819394,5952.923732,53.21064935,49.90944509,6010.589181,5858.750819,-7.104338261,98.15927874,78.91,78.01,66.75,0,,,,,
12/24/2024,6040.04,5984.63,6040.1,5981.44,-2.45,-0.000405626,-0.389166084,-2.124178055,-2.2342388,5950.931667,5948.052222,5921.914286,5967.106364,5988.482635,5968.680076,5960.314872,5959.376789,58.84521308,48.50285789,6076.924289,5824.939044,0.938082745,100,52.96,92.592,2.45,0,,,,,
12/23/2024,5974.07,5940.25,5978.25,5902.57,65.97,0.011042723,1.819346484,-0.509202522,-1.965859937,5968.518333,5955.278889,5923.64,5962.850455,5983.678423,5969.877837,5962.431045,5960.465175,51.90554311,47.95517548,6098.831628,5838.205039,1.96587034,61.85823312,99.79,76.374,0,65.97,,,,,
12/20/2024,5930.85,5842,5982.06,5832.3,43.22,0.00728732,1.635684763,2.028327198,-1.378579576,5976.721667,5950.331111,5929.921429,5959.149091,5966.068949,5961.204984,5957.572423,5958.271458,57.71187035,40.41212285,6075.532313,5877.911021,-0.699035337,36.86979648,132.07,101.31,0,43.22,,,,,
12/19/2024,5867.08,5912.71,5935.52,5866.07,63.77,0.010869121,1.804616417,2.237945677,2.016029963,5970.078333,5941.954444,5932.125714,5948.505455,5933.072632,5940.288321,5943.650512,5951.516535,52.45998342,36.5419791,6054.392528,5885.764139,-7.866023713,0,18.14,127.822,0,63.77,,,,,
12/18/2024,5872.16,6047.65,6070.67,5867.79,-5.08,-0.000865099,-0.705863712,2.008216802,2.21861427,5953.631667,5942.355556,5935.348571,5937.298636,5912.768422,5925.148694,5932.651971,5945.638273,53.62037423,38.19922654,6085.133138,5822.130196,-12.98630209,2.45410628,203.59,114.78,5.08,0,,,,,
12/17/2024,6050.61,6052.55,6057.68,6035.19,-178.45,-0.029492894,-2.251516552,-2.078311787,-1.024074987,5955.801667,5961.131111,5944.802857,5935.673182,5958.715614,5953.028984,5950.79936,5953.413957,59.31614066,50.06530464,6085.792906,5825.810427,-2.614596512,88.66183575,185.52,89.548,178.45,0,,,,,
12/16/2024,6074.08,6063.79,6085.19,6059.14,-23.47,-0.00386396,-1.37051309,-2.315970345,-2.000043427,5961.475,5979.702222,5956.592143,5936.802273,5997.17041,5979.92921,5969.765613,5962.352182,61.38857072,53.79576788,6098.276114,5824.673886,7.413430321,100,34.58,91.638,23.47,0,,,,,
12/13/2024,6051.09,6068.17,6078.58,6035.77,22.99,0.003799315,1.361538971,-2.252683162,-2.080048968,5974.311667,5988.618889,5962,5939.276364,6015.143606,5995.742719,5982.277057,5968.925354,55.55653412,55.78297695,6149.625519,5798.997815,13.35170285,1.429422275,5.91,59.188,0,22.99,,,,,
12/12/2024,6051.25,6074.29,6079.68,6051.25,-0.16,-2.64408E-05,0.795880017,0.193820026,-2.265218888,5994.378333,5990.136667,5969.77,5944.454091,6027.179071,6008.07767,5992.888279,5975.023476,58.38678838,55.21790172,6180.337207,5808.419459,17.86480295,33.15746753,28.59,27.404,0.16,0,,,,,
12/11/2024,6084.19,6060.15,6092.59,6060.15,-32.94,-0.005414032,-1.517723595,-1.004751156,-2.326397313,6030.563333,5995.042222,5985.172857,5950.557727,6046.182714,6024.991521,6006.934698,5983.109885,67.74697962,63.4489755,6179.32167,5881.804996,23.82481239,100,41.34,31.208,32.94,0,,,,,
12/10/2024,6034.91,6057.59,6065.4,6029.89,49.28,0.008165822,1.692670699,1.208978517,1.195899652,6057.688333,6001.802222,5996.121429,5959.285,6042.425143,6027.195628,6011.23859,5986.946931,61.90542766,60.57300369,6086.005784,6029.370883,24.29165954,0,26.6,39.45,0,49.28,,,,,
12/9/2024,6052.85,6083.01,6088.51,6048.63,-17.94,-0.002963893,-1.253822439,-0.204119983,1.326949994,6058.061667,6015.357778,6006.543571,5969.131818,6045.900095,6032.896599,6017.640346,5991.828639,61.4642425,61.9051636,6093.44355,6022.679783,25.81170605,32.40606936,53.6,34.588,17.94,0,,,,,
12/6/2024,6090.27,6081.38,6099.97,6079.98,-37.42,-0.006144227,-1.573103783,-0.783903579,-1.593064432,6060.76,6040.156667,6015.074286,5981.096818,6060.690063,6045.646244,6028.814139,5999.120592,59.79110987,59.61456773,6092.878985,6028.641015,29.69354642,100,47.12,29.266,37.42,0,,,,,
12/5/2024,6075.11,6089.03,6094.55,6072.9,15.16,0.002495428,1.180699201,-1.604226053,-1.377670439,6064.763333,6062.706667,6017.754286,5988.226818,6065.496709,6052.193745,6035.936579,6004.749437,53.36020061,59.22133878,6106.928095,6022.598572,31.18714161,62.46595692,4.28,32.65,0,15.16,,,,,
12/4/2024,6086.49,6069.39,6089.84,6061.06,-11.38,-0.001869715,-1.056142262,-1.526855987,-0.361727836,6070.636667,6066.693333,6021.072143,5996.293182,6072.494473,6059.815135,6043.714028,6010.804294,54.09445904,56.5702797,6111.932341,6029.340992,32.90973453,91.23376623,14.73,23.884,11.38,0,,,,,
12/3/2024,6049.88,6042.97,6052.07,6033.39,36.61,0.00605136,1.563599729,1.606273853,-1.1752218,6064.918333,6064.004444,6026.487143,5999.679545,6064.956315,6057.607327,6044.662639,6013.69879,57.0472419,56.32381513,6106.992823,6022.843844,30.96384881,32.34152652,43.52,23.094,0,36.61,,,,,
12/2/2024,6047.15,6040.11,6053.58,6035.33,2.73,0.000451452,0.436162647,1.446537167,0.755874856,6066.958333,6063.566667,6034.794286,6004.437727,6059.020877,6055.283477,6045.04531,6016.176658,61.69126221,61.47726396,6100.467854,6033.448812,28.86865232,55.16809117,9.77,25.892,0,2.73,,,,,
11/29/2024,6032.38,6003.98,6044.17,6003.98,14.77,0.002448453,1.169380495,1.733277534,1.76260355,6063.546667,6061.47,6046.601429,6011.884545,6050.140584,6050.193815,6043.096801,6017.376905,68.43302556,59.66655979,6099.719585,6027.373749,25.7198955,65.78021118,43.17,28.282,0,14.77,,,,,
11/27/2024,5998.74,6014.11,6020.16,5984.87,33.64,0.005607844,1.526855987,1.708760724,1.882922791,6048.291667,6051.975556,6055.642857,6017.207727,6033.007056,6038.759634,6036.272678,6015.996394,63.270013,55.8242818,6087.730424,6008.852909,20.2762838,19.01973904,18.27,25.448,0,33.64,,,,,
11/26/2024,6021.63,6000.03,6025.42,5992.27,-22.89,-0.003801296,-1.359645793,1.40688067,1.811976944,6039.378333,6050.5,6053.572857,6022.420909,6029.214704,6034.953049,6034.019958,6016.413698,45.49131869,53.39927985,6096.142005,5982.614661,17.60626,82.94733503,26.68,32.096,22.89,0,,,,,
11/25/2024,5987.37,5992.28,6020.75,5963.91,34.26,0.005722045,1.534787359,1.653309013,1.795949499,6022.858333,6043.224444,6047.379286,6023.172273,6015.266469,6024.379038,6026.843041,6014.262313,36.94794834,46.48604775,6060.191816,5985.524851,12.58072842,53.01700494,29.35,29.214,0,34.26,,,,,
11/22/2024,5969.34,5944.36,5972.9,5944.36,18.03,0.003020434,1.255995727,1.46834733,1.891035415,6009.435,6029.787778,6041.54,6020.07,5999.957646,6012.148141,6017.99642,6010.934734,37.50802237,45.15859538,6053.045437,5965.824563,7.061685404,49.97129736,43.01,32.434,0,18.03,,,,,
11/21/2024,5948.71,5940.58,5963.32,5887.26,20.63,0.003467979,1.314499228,1.86284666,1.922569769,5993.028333,6015.743333,6034.215714,6015.918636,5982.875098,5998.050776,6007.33697,6006.325495,35.25368155,48.14841856,6038.631518,5947.425149,1.011475801,45.07742577,28.76,36.51,0,20.63,,,,,
11/20/2024,5917.11,5914.34,5920.67,5860.56,31.6,0.005340445,1.499687083,1.846708145,1.911849796,5973.816667,5996.923333,6022.281429,6013.329545,5960.953398,5980.063937,5993.455898,5999.71694,25.87919386,48.97950089,6023.602097,5924.031237,-6.261041418,31.022187,34.37,39.202,0,31.6,,,,,
11/19/2024,5916.98,5870.05,5923.51,5855.29,0.13,2.19707E-05,-0.886056648,1.718999638,2.019739233,5960.19,5982.156667,6013.857857,6012.699091,5946.295599,5966.045284,5981.690375,5993.588277,30.15915744,54.09311635,6030.683146,5889.696854,-11.89790202,59.36739659,47.06,34.94,0,0.13,,,,,
11/18/2024,5893.62,5874.17,5908.12,5865.95,23.36,0.003963608,1.368472838,1.741072772,1.971971276,5938.855,5965.097778,6002.484286,6013.905455,5928.737066,5949.950777,5968.141087,5986.18322,23.69055881,51.70903415,5994.871291,5882.838709,-18.04213295,29.28071292,42.81,53.84,0,23.36,,,,,
11/15/2024,5870.62,5912.79,5915.32,5853.01,23,0.003917814,1.361727836,1.667359546,1.994405147,5919.396667,5947.124444,5986.795,6013.835455,5909.364711,5932.321715,5953.137843,5977.622981,11.89146049,30.949004,5972.712939,5866.080395,-24.48513857,0,21.7,58.77,0,23,,,,,
11/14/2024,5949.17,5989.68,5993.88,5942.28,-78.55,-0.013203523,-1.895146189,-1.507720977,0.337242168,5916.035,5941.616667,5977.799286,6009.224545,5922.63314,5936.065778,5952.527405,5975.515353,32.08942488,38.15951618,5968.304097,5863.765903,-22.98794766,68.44719414,123.26,54.266,78.55,0,,,,,
11/13/2024,5985.38,5985.75,6008.19,5965.91,-36.21,-0.006049741,-1.558828525,-1.962653405,-1.834229903,5922.146667,5937.588889,5970.577143,6005.192727,5943.54876,5947.024494,5957.581651,5976.246068,36.5691666,43.92350515,5974.693029,5869.600305,-18.66441692,87.78398225,59.02,52.368,36.21,0,,,,,
11/12/2024,5983.99,6003.6,6009.92,5960.08,1.39,0.000232286,0.1430148,-2.054498147,-1.826139618,5933.293333,5937.213333,5965.870714,6002.142727,5957.029174,5955.239051,5961.644474,5976.819692,40.3440898,43.79428698,6014.381453,5852.205214,-15.17521857,66.7305481,24.54,52.946,0,1.39,,,,,
11/11/2024,6001.35,6008.86,6017.31,5986.69,-17.36,-0.002892682,-1.239549721,-1.717504075,-2.03233666,5947.355,5940.77,5962.599286,5999.874545,5971.802782,5965.485929,5967.753016,5978.636752,43.56416165,42.13056199,6041.094795,5853.615205,-10.88373589,100,33.32,37.96,17.36,0,,,,,
11/8/2024,5995.54,5976.76,6012.45,5976.76,5.81,0.000969054,0.764176132,-1.006893708,-2.096631976,5964.341667,5945.973333,5959.967857,5995.845,5979.715188,5972.164611,5972.027937,5979.888844,44.68950009,45.9233334,6058.224778,5870.458555,-7.860907742,91.96515005,24.59,47.798,0,5.81,,,,,
11/7/2024,5973.1,5947.21,5983.84,5947.21,22.44,0.003756843,1.351022853,1.03702788,-1.378942699,5981.421667,5952.194444,5958.136429,5993.035455,5977.510125,5972.372475,5972.19287,5979.385967,46.180659,41.81833104,6017.698938,5945.144395,-7.193097565,87.07626149,48.33,84.212,0,22.44,,,,,
11/6/2024,5929.04,5864.89,5936.14,5864.89,44.06,0.00743122,1.644044493,1.859198362,1.750816843,5978.066667,5953.534444,5951.522857,5987.407727,5961.353417,5962.743036,5965.553967,5975.656636,37.02603481,33.68150442,5997.661496,5958.471837,-10.10266968,76.48930529,108.21,89.07,0,44.06,,,,,
11/5/2024,5782.76,5722.43,5783.44,5722.1,146.28,0.025295879,2.165184952,2.327930805,2.303692727,5944.296667,5941.216667,5936.907857,5973.43,5901.822278,5922.746806,5937.431818,5961.367997,28.17958835,26.61686369,5995.678389,5892.914944,-23.93617866,26.90756883,206.61,96.118,0,146.28,,,,,
11/4/2024,5712.69,5725.15,5741.43,5696.51,70.07,0.012265675,1.845532117,2.415657658,2.460386607,5899.08,5923.668889,5918.575714,5956.956364,5838.778185,5876.067516,5902.856154,5942.947404,25.36428037,22.66824603,6060.875779,5737.284221,-40.09125061,3.238069681,57.61,95.76,0,70.07,,,,,
11/1/2024,5728.8,5723.22,5772.52,5723.22,-16.11,-0.002812107,-1.20709554,2.301550837,2.426088147,5853.655,5899.183333,5902.867857,5940.697727,5802.11879,5843.341401,5876.078284,5927.084633,28.70616031,25.79750347,6076.115491,5631.194509,-51.00634971,21.57641841,59.83,103.216,16.11,0,,,,,
10/31/2024,5705.45,5775.34,5775.34,5702.86,23.35,0.004092578,1.368286885,1.888235673,2.427567248,5805.306667,5868.08,5887.749286,5925.041818,5769.89586,5812.698868,5849.827779,5910.667253,29.17224278,25.01973857,6017.739694,5592.873639,-60.83947465,0,46.54,68.598,0,23.35,,,,,
10/30/2024,5813.67,5832.65,5850.94,5811.28,-108.22,-0.018614748,-2.03430753,-2.004235366,2.062092893,5778.735,5849.155556,5880.37,5914.429091,5784.48724,5812.914675,5844.265043,5903.482272,41.61730579,35.93305805,5945.083647,5612.386353,-59.21722809,84.89840747,145.49,59.076,108.22,0,,,,,
10/29/2024,5832.92,5819.68,5847.19,5802.17,-19.25,-0.003300234,-1.284430734,-2.017534159,-1.700357528,5762.715,5830.441111,5876.034286,5905.362727,5800.631493,5817.360303,5842.519652,5898.255437,45.04165986,39.13368283,5847.305655,5678.124345,-55.73578446,100,33.52,54.97,19.25,0,,,,,
10/28/2024,5823.52,5833.93,5842.92,5823.08,9.4,0.001614144,0.973127854,-2.072139563,-2.044657333,5769.508333,5811.327778,5872.67,5897.398182,5808.260996,5818.729124,5839.596629,5892.719478,46.06516291,36.78403223,5876.753107,5662.26356,-53.1228496,62.09677419,10,47.598,0,9.4,,,,,
10/25/2024,5808.12,5826.75,5862.82,5799.98,15.4,0.00265146,1.187520721,0.744292983,-1.899382706,5785.413333,5792.996667,5862.595,5887.693182,5808.213997,5816.371541,5834.75407,5886.45285,36.82637527,37.73352494,5891.256713,5679.569954,-51.69877984,30.14084507,39.3,23.498,0,15.4,,,,,
10/24/2024,5809.86,5817.8,5817.8,5784.92,-1.74,-0.000299491,-0.240549248,1.362859303,-2.018742096,5798.923333,5779.754444,5850.057857,5879.624545,5808.762665,5814.924532,5830.924213,5880.779306,32.47883725,38.83756089,5891.772261,5706.074406,-49.85509237,23.13127557,9.68,29.918,1.74,0,,,,,
10/23/2024,5797.42,5834.5,5834.85,5762.41,12.44,0.002145782,1.09482038,1.416640507,1.210853365,5814.251667,5781.383333,5836.731429,5871.81,5804.981776,5811.034636,5825.769719,5874.604542,31.77778212,39.28799014,5832.905783,5795.59755,-48.83482335,0,24.99,31.062,0,12.44,,,,,
10/22/2024,5851.2,5832.7,5863.04,5821.17,-53.78,-0.009191277,-1.730620798,-1.634275695,-1.261976191,5820.506667,5796.773333,5826.006429,5867.377727,5820.387851,5819.960272,5829.68207,5872.870873,36.30892678,45.47538958,5845.398916,5795.614418,-43.18880263,79.97026022,65.62,26.84,53.78,0,,,,,
